TransactionID,CustomerID,Date,Amount,PaymentMethod
3769,4513,2025-09-06,1360.42,Debit Card
3770,4534,2025-10-26,3122.0,Debit Card
3771,4893,2025-01-15,3051.09,Net Banking
3772,4682,2025-01-28,6649.29,Credit Card
3773,2462,2025-06-06,4908.19,Credit Card
3774,875,2025-11-04,5873.73,UPI
3775,4004,2025-04-25,4038.11,Credit Card
3776,4755,2025-07-16,6910.67,Debit Card
3777,1129,2025-12-12,5078.41,UPI
3778,3074,2025-03-05,3075.86,Debit Card
3779,507,2025-06-12,5346.92,Debit Card
3780,3098,2025-04-06,2368.33,Net Banking
3781,4643,2025-09-06,6036.03,Debit Card
3782,1539,2025-03-17,533.06,Cash
3783,2091,2025-10-14,7303.76,Cash
3784,3127,2025-10-25,8096.67,UPI
3785,3979,2025-04-01,2190.11,UPI
3786,4307,2025-08-01,3137.91,UPI
3787,1990,2025-05-28,4524.08,Cash
3788,4405,2025-10-01,8252.65,UPI
3789,291,2025-09-18,1462.57,Debit Card
3790,854,2025-12-12,2790.74,Net Banking
3791,3813,2025-08-27,8575.78,UPI
3792,1762,2025-09-14,7223.56,Net Banking
3793,1352,2025-03-07,2397.66,Credit Card
3794,4733,2025-10-17,4924.8,Net Banking
3795,2181,2025-08-27,137.98,Net Banking
3796,2075,2025-06-19,5565.35,Debit Card
3797,4137,2025-01-05,1441.78,Net Banking
3798,4013,2025-02-18,4659.82,Debit Card
3799,3068,2025-04-08,6041.37,Net Banking
3800,3784,2025-03-19,9217.12,Net Banking
3801,8,2025-10-24,7352.14,Net Banking
3802,3333,2025-01-09,8484.89,Credit Card
3803,1715,2025-01-19,3545.91,UPI
3804,1453,2025-01-17,6080.36,Net Banking
3805,1547,2025-09-18,6188.79,Cash
3806,1591,2025-06-09,8150.36,Net Banking
3807,3991,2025-04-15,1642.57,Cash
3808,2298,2025-10-26,9118.12,Credit Card
3809,2148,2025-09-28,3822.9,Net Banking
3810,161,2025-05-14,9140.1,Cash
3811,2420,2025-09-11,4294.64,Net Banking
3812,1118,2025-09-12,1426.15,Cash
3813,2181,2025-12-03,7225.95,UPI
3814,1221,2025-08-14,271.45,Cash
3815,1508,2025-06-26,1958.14,Credit Card
3816,3549,2025-02-14,3673.97,Net Banking
3817,2251,2025-09-04,974.54,UPI
3818,4728,2025-11-04,2106.37,Cash
3819,1507,2025-02-08,3218.03,Cash
3820,4819,2025-09-04,3677.05,UPI
3821,1323,2025-01-19,6419.45,Net Banking
3822,3240,2025-07-06,3051.91,Debit Card
3823,4448,2025-08-22,8826.19,Credit Card
3824,1670,2025-03-18,307.62,Credit Card
3825,3135,2025-08-07,6648.81,Debit Card
3826,4892,2025-09-18,3091.41,Cash
3827,80,2025-12-10,4295.0,Credit Card
3828,1108,2025-08-26,9653.73,Credit Card
3829,2730,2025-04-09,5710.36,Net Banking
3830,4607,2025-05-12,2686.74,UPI
3831,4834,2025-06-14,6886.17,Credit Card
3832,1599,2025-03-23,8078.09,Net Banking
3833,2684,2025-06-07,1277.45,UPI
3834,2659,2025-03-18,700.75,Debit Card
3835,2064,2025-09-04,7136.29,Credit Card
3836,462,2025-11-23,8588.97,UPI
3837,3520,2025-04-08,1206.27,UPI
3838,4250,2025-05-18,4336.85,Cash
3839,778,2025-01-09,5184.7,Cash
3840,698,2025-01-26,8619.2,Cash
3841,742,2025-12-16,2327.85,Debit Card
3842,2056,2025-02-09,8807.78,Credit Card
3843,3167,2025-09-20,287.73,UPI
3844,3076,2025-02-19,3634.15,Cash
3845,4288,2025-02-04,1131.87,Debit Card
3846,2769,2025-05-03,9286.57,Debit Card
3847,4213,2025-08-18,606.55,Net Banking
3848,4508,2025-02-22,5635.38,Credit Card
3849,3199,2025-07-28,4359.41,Debit Card
3850,320,2025-11-28,6311.49,Net Banking
3851,1210,2025-06-08,6272.62,Cash
3852,393,2025-01-20,4396.78,UPI
3853,4813,2025-05-19,5856.67,Debit Card
3854,4534,2025-05-11,7722.31,Credit Card
3855,4953,2025-08-11,5501.64,Net Banking
3856,4150,2025-07-12,1448.62,Cash
3857,435,2025-07-07,8527.58,UPI
3858,2370,2025-08-15,4952.12,Net Banking
3859,3598,2025-04-05,4162.61,UPI
3860,2361,2025-04-28,2026.31,Cash
3861,4679,2025-03-11,3384.5,Credit Card
3862,1608,2025-02-20,3256.47,Credit Card
3863,379,2025-02-11,2149.29,UPI
3864,325,2025-06-12,1685.89,Debit Card
3865,1481,2025-05-09,8955.71,Debit Card
3866,3316,2025-09-12,3067.75,Credit Card
3867,1342,2025-05-03,4754.51,Credit Card
3868,1824,2025-06-11,2017.9,Credit Card
3869,220,2025-09-07,813.89,Debit Card
3870,2058,2025-03-21,6043.72,Net Banking
3871,2441,2025-02-08,7120.86,Debit Card
3872,4788,2025-01-13,8649.71,Net Banking
3873,2022,2025-08-02,6606.62,Net Banking
3874,4581,2025-07-01,3804.86,Debit Card
3875,1335,2025-02-02,8488.33,Cash
3876,2144,2025-09-10,6164.96,Debit Card
3877,4968,2025-05-13,2956.58,Cash
3878,4602,2025-09-19,8887.66,Debit Card
3879,3264,2025-02-09,9257.54,Net Banking
3880,3013,2025-08-20,8912.44,Net Banking
3881,34,2025-09-16,351.17,Cash
3882,4133,2025-08-10,1091.64,Net Banking
3883,4960,2025-08-11,703.44,Credit Card
3884,2499,2025-09-05,1405.23,Net Banking
3885,4107,2025-08-14,950.15,Credit Card
3886,450,2025-05-16,6906.64,Net Banking
3887,4154,2025-12-26,982.65,UPI
3888,2665,2025-06-09,6923.77,UPI
3889,2231,2025-01-09,9088.77,UPI
3890,19,2025-01-22,5663.62,UPI
3891,3178,2025-10-07,3246.05,Cash
3892,3247,2025-01-09,631.68,Debit Card
3893,2483,2025-11-12,2661.41,Credit Card
3894,2883,2025-07-14,284.88,Cash
3895,426,2025-01-22,655.14,Cash
3896,1265,2025-01-02,6312.3,UPI
3897,3507,2025-02-09,701.64,Credit Card
3898,3079,2025-08-12,1357.49,Net Banking
3899,3026,2025-12-03,3333.73,Debit Card
3900,1842,2025-07-26,7120.0,Debit Card
3901,3940,2025-03-06,5361.43,UPI
3902,3386,2025-01-23,7817.29,UPI
3903,264,2025-12-18,1623.02,Cash
3904,2826,2025-02-10,694.82,Credit Card
3905,3950,2025-12-26,1579.35,Debit Card
3906,1903,2025-07-10,2038.81,Net Banking
3907,3426,2025-08-23,5258.32,Debit Card
3908,2779,2025-10-10,4458.72,Debit Card
3909,411,2025-12-06,2490.87,Cash
3910,3429,2025-04-15,8957.29,Net Banking
3911,3917,2025-05-16,5226.65,Credit Card
3912,2594,2025-11-19,2352.72,Net Banking
3913,3605,2025-01-21,7983.18,Net Banking
3914,1030,2025-04-03,3951.48,UPI
3915,773,2025-02-12,9010.88,Credit Card
3916,928,2025-12-05,5564.74,Cash
3917,592,2025-02-21,730.39,Credit Card
3918,3060,2025-07-17,8941.81,Cash
3919,3097,2025-10-16,6750.96,Debit Card
3920,1704,2025-12-10,1089.2,Net Banking
3921,1327,2025-10-02,9454.85,Cash
3922,525,2025-11-07,4878.69,Net Banking
3923,1897,2025-01-23,4844.72,Debit Card
3924,1521,2025-06-14,4048.24,Net Banking
3925,408,2025-10-13,5451.71,UPI
3926,4662,2025-05-17,900.39,Cash
3927,808,2025-02-17,565.97,Net Banking
3928,4523,2025-02-27,5072.28,Debit Card
3929,137,2025-03-25,7067.9,Cash
3930,2095,2025-04-07,2285.6,Cash
3931,4829,2025-05-24,607.62,Cash
3932,2371,2025-02-16,8064.66,Net Banking
3933,1298,2025-10-01,2365.24,Debit Card
3934,2482,2025-05-03,4302.68,Credit Card
3935,310,2025-08-24,4651.77,UPI
3936,2068,2025-03-09,4085.05,Credit Card
3937,2215,2025-07-02,8346.93,Net Banking
3938,766,2025-07-17,2695.35,UPI
3939,2044,2025-12-19,4315.12,Credit Card
3940,1818,2025-02-22,4940.72,Credit Card
3941,883,2025-08-09,4615.22,Credit Card
3942,51,2025-01-25,3661.11,UPI
3943,2202,2025-11-19,588.12,Net Banking
3944,4831,2025-09-27,9068.6,UPI
3945,4362,2025-11-27,5021.14,Debit Card
3946,2323,2025-05-23,2654.55,Credit Card
3947,2857,2025-07-02,985.01,Debit Card
3948,1497,2025-07-28,4616.01,Credit Card
3949,3351,2025-08-20,4397.5,Net Banking
3950,1682,2025-03-23,3373.12,UPI
3951,3774,2025-10-21,8728.44,Debit Card
3952,154,2025-08-26,4098.27,Net Banking
3953,4246,2025-12-05,4579.67,Net Banking
3954,1249,2025-03-28,8639.3,Net Banking
3955,4439,2025-12-21,5096.64,Net Banking
3956,4827,2025-01-13,6133.01,Debit Card
3957,2423,2025-07-01,1873.16,Cash
3958,1208,2025-05-07,9853.58,Credit Card
3959,1379,2025-07-01,7859.65,Credit Card
3960,1073,2025-09-06,7219.86,UPI
3961,3343,2025-04-20,8941.68,Credit Card
3962,4561,2025-08-23,3694.16,Debit Card
3963,1576,2025-01-04,8391.32,Debit Card
3964,644,2025-03-10,2780.56,Debit Card
3965,4218,2025-04-04,346.0,Credit Card
3966,1606,2025-08-11,5114.57,UPI
3967,3446,2025-10-16,9856.01,Credit Card
3968,3084,2025-01-05,3035.32,Debit Card
3969,4146,2025-11-21,3515.76,Cash
3970,878,2025-04-05,763.67,Cash
3971,2434,2025-03-18,6545.3,UPI
3972,2287,2025-04-19,195.79,UPI
3973,2412,2025-03-23,8475.98,Net Banking
3974,2067,2025-03-17,1432.25,Debit Card
3975,4337,2025-09-17,6812.33,Credit Card
3976,760,2025-01-18,5742.23,Credit Card
3977,1028,2025-09-07,5841.48,UPI
3978,1466,2025-05-04,6697.28,UPI
3979,1805,2025-03-17,1500.88,UPI
3980,3607,2025-03-13,7301.4,Net Banking
3981,158,2025-09-27,2057.17,Debit Card
3982,4685,2025-11-18,8650.76,Cash
3983,3852,2025-09-05,5238.37,Net Banking
3984,682,2025-10-03,3829.41,Net Banking
3985,222,2025-05-01,4218.58,Credit Card
3986,1100,2025-09-11,9226.73,Credit Card
3987,1082,2025-04-25,6076.43,UPI
3988,4494,2025-06-01,3120.16,Net Banking
3989,1485,2025-05-28,9630.95,Cash
3990,2243,2025-04-16,4900.45,UPI
3991,1622,2025-10-09,9982.53,Cash
3992,2059,2025-01-10,4163.86,Net Banking
3993,2522,2025-05-25,2304.39,Net Banking
3994,51,2025-03-18,2197.82,Net Banking
3995,4934,2025-06-23,2874.23,Credit Card
3996,2304,2025-01-08,6768.17,UPI
3997,3562,2025-08-01,541.07,Credit Card
3998,324,2025-04-02,1580.64,Cash
3999,4330,2025-08-25,9740.5,Net Banking
4000,304,2025-04-18,8850.91,Credit Card
4001,2463,2025-11-01,6618.46,Debit Card
4002,526,2025-10-03,4196.52,Debit Card
4003,3816,2025-04-15,4286.98,Cash
4004,3719,2025-11-16,5173.4,Net Banking
4005,867,2025-04-03,6030.09,Net Banking
4006,1266,2025-06-27,924.38,Debit Card
4007,4409,2025-06-24,5847.89,Cash
4008,360,2025-06-15,7197.44,Credit Card
4009,3505,2025-05-07,499.28,Credit Card
4010,649,2025-08-08,8602.28,UPI
4011,4198,2025-11-21,2361.33,Credit Card
4012,1768,2025-12-01,124.02,Credit Card
4013,1649,2025-07-09,9918.96,Debit Card
4014,4150,2025-04-16,1596.24,Credit Card
4015,1876,2025-04-22,252.79,Net Banking
4016,2853,2025-02-19,4007.91,Credit Card
4017,873,2025-02-28,7359.44,UPI
4018,1885,2025-07-20,8968.89,Cash
4019,2169,2025-06-24,6385.73,Net Banking
4020,91,2025-10-05,1421.73,Credit Card
4021,242,2025-12-06,6273.89,Credit Card
4022,4462,2025-03-24,9561.85,Credit Card
4023,4903,2025-01-26,7767.41,Net Banking
4024,1485,2025-10-26,1669.97,Net Banking
4025,1639,2025-02-17,5840.95,Cash
4026,1636,2025-07-10,971.1,Credit Card
4027,1716,2025-01-19,7183.7,Cash
4028,3493,2025-07-07,8461.29,Debit Card
4029,2588,2025-09-25,7741.87,Net Banking
4030,932,2025-03-26,4374.18,Net Banking
4031,2726,2025-05-01,3603.58,Credit Card
4032,3040,2025-09-20,7628.45,Cash
4033,2987,2025-06-12,9845.3,Debit Card
4034,2593,2025-02-10,7940.73,Debit Card
4035,1363,2025-10-25,1901.06,Cash
4036,3045,2025-08-19,862.98,Debit Card
4037,1454,2025-08-21,434.78,Net Banking
4038,496,2025-10-07,9013.37,Net Banking
4039,753,2025-07-27,8478.32,Credit Card
4040,3586,2025-10-22,2986.45,Cash
4041,1169,2025-07-03,4758.93,Debit Card
4042,3220,2025-08-22,309.3,Net Banking
4043,916,2025-08-27,5277.17,UPI
4044,2900,2025-01-09,4753.05,Debit Card
4045,268,2025-06-14,1040.31,Net Banking
4046,2960,2025-07-12,5083.74,Debit Card
4047,2791,2025-12-07,269.5,UPI
4048,4064,2025-07-07,9596.35,UPI
4049,4696,2025-01-01,1061.23,Net Banking
4050,2529,2025-12-02,1136.15,Net Banking
4051,4547,2025-09-20,7046.82,Debit Card
4052,926,2025-11-21,4455.89,UPI
4053,4038,2025-08-11,6324.51,Credit Card
4054,3871,2025-01-07,2016.47,Debit Card
4055,4912,2025-12-19,2585.69,UPI
4056,1706,2025-02-26,4118.53,Credit Card
4057,2506,2025-02-22,4914.71,Cash
4058,3062,2025-05-09,4863.38,Debit Card
4059,3389,2025-12-04,393.46,UPI
4060,1100,2025-07-16,6326.72,Net Banking
4061,3742,2025-02-18,2056.62,Net Banking
4062,181,2025-11-09,8721.97,Credit Card
4063,1884,2025-12-18,5267.34,Credit Card
4064,1241,2025-07-09,4761.42,Debit Card
4065,3993,2025-07-04,687.46,Cash
4066,596,2025-04-25,9024.87,Credit Card
4067,273,2025-12-16,1938.84,Cash
4068,3529,2025-10-02,9645.86,Net Banking
4069,2237,2025-11-06,2625.97,Debit Card
4070,1628,2025-02-02,1975.68,Net Banking
4071,4081,2025-08-15,4864.67,Cash
4072,1647,2025-07-16,1029.05,Debit Card
4073,2930,2025-01-12,8416.5,Credit Card
4074,3322,2025-03-15,2938.43,Cash
4075,1447,2025-02-28,5601.94,UPI
4076,2378,2025-01-26,7679.26,Debit Card
4077,864,2025-07-09,201.91,Debit Card
4078,2904,2025-03-03,3249.88,Credit Card
4079,432,2025-09-08,5401.14,UPI
4080,2686,2025-06-22,5180.18,UPI
4081,2496,2025-05-04,2887.28,Credit Card
4082,2116,2025-05-21,9887.8,UPI
4083,1814,2025-01-10,4185.44,Net Banking
4084,647,2025-03-09,3118.33,Debit Card
4085,12,2025-06-16,7504.39,Credit Card
4086,4579,2025-08-26,6635.13,Debit Card
4087,306,2025-02-14,6928.12,UPI
4088,4971,2025-04-01,9458.66,Net Banking
4089,4254,2025-02-15,9007.49,Net Banking
4090,780,2025-07-13,8952.52,UPI
4091,2474,2025-01-19,1986.46,Net Banking
4092,2140,2025-10-02,7733.86,UPI
4093,1069,2025-03-18,5100.22,Credit Card
4094,386,2025-06-26,3365.61,UPI
4095,3322,2025-11-09,5232.62,Net Banking
4096,4500,2025-07-04,8860.92,UPI
4097,3407,2025-04-03,9546.73,UPI
4098,1233,2025-04-18,4447.41,Credit Card
4099,4678,2025-03-04,984.85,Cash
4100,1554,2025-08-02,4893.28,UPI
4101,4239,2025-03-05,6328.21,Cash
4102,472,2025-08-13,4780.47,UPI
4103,3344,2025-11-19,5318.23,Net Banking
4104,1908,2025-08-15,1009.64,Credit Card
4105,3949,2025-06-12,3423.92,UPI
4106,4693,2025-02-18,9373.04,UPI
4107,132,2025-04-18,5091.63,Credit Card
4108,4753,2025-10-24,4746.94,Credit Card
4109,3212,2025-10-03,5202.39,UPI
4110,4270,2025-08-16,5496.32,Cash
4111,4269,2025-03-13,643.51,Net Banking
4112,1538,2025-10-16,2961.43,UPI
4113,1836,2025-09-02,7150.48,Net Banking
4114,43,2025-02-02,9580.91,Credit Card
4115,2325,2025-03-02,2009.42,Debit Card
4116,4933,2025-09-07,429.77,UPI
4117,888,2025-05-18,6025.31,Credit Card
4118,4339,2025-06-11,8202.0,Net Banking
4119,3048,2025-04-04,3044.31,Credit Card
4120,1265,2025-11-03,2542.94,Credit Card
4121,1286,2025-02-08,6668.14,Credit Card
4122,687,2025-10-01,6471.22,Credit Card
4123,744,2025-09-25,3668.29,Debit Card
4124,2866,2025-07-12,4139.93,Net Banking
4125,3708,2025-07-10,5804.99,Net Banking
4126,2369,2025-11-24,835.78,UPI
4127,1121,2025-07-03,8290.88,Credit Card
4128,3472,2025-07-01,1253.8,UPI
4129,4687,2025-02-04,5636.9,Net Banking
4130,2445,2025-01-17,3175.04,Credit Card
4131,1608,2025-10-13,6291.45,UPI
4132,2346,2025-08-27,7191.58,UPI
4133,1863,2025-12-19,1257.04,Net Banking
4134,1975,2025-12-10,7954.77,Credit Card
4135,633,2025-04-25,9713.21,Cash
4136,1372,2025-08-28,9852.07,Debit Card
4137,1755,2025-10-06,1652.25,Credit Card
4138,4813,2025-10-27,8367.27,Credit Card
4139,2620,2025-11-14,1463.91,Net Banking
4140,790,2025-04-18,4448.21,Net Banking
4141,3661,2025-04-08,1816.69,Debit Card
4142,1710,2025-01-01,8062.86,Cash
4143,385,2025-10-11,8925.81,Cash
4144,1839,2025-11-02,8003.37,Cash
4145,2846,2025-04-21,6430.52,Credit Card
4146,3798,2025-03-16,3905.49,Net Banking
4147,894,2025-04-04,5530.83,UPI
4148,807,2025-08-06,9358.45,UPI
4149,168,2025-10-11,9935.61,UPI
4150,2145,2025-07-28,727.49,UPI
4151,475,2025-11-23,4263.33,Credit Card
4152,947,2025-02-17,6681.28,UPI
4153,996,2025-10-18,9799.86,Net Banking
4154,2253,2025-06-04,4481.75,UPI
4155,1912,2025-06-28,4682.39,Debit Card
4156,4333,2025-05-16,5575.58,UPI
4157,4541,2025-02-08,2287.81,Net Banking
4158,976,2025-10-02,7544.26,UPI
4159,4048,2025-11-21,8902.9,UPI
4160,2550,2025-01-09,5046.41,UPI
4161,1644,2025-08-23,8895.55,Cash
4162,833,2025-01-09,9409.4,Cash
4163,245,2025-05-19,6987.36,Credit Card
4164,3734,2025-11-22,2834.47,UPI
4165,4285,2025-02-03,5405.65,Credit Card
4166,2388,2025-12-24,5942.27,Cash
4167,904,2025-12-28,7083.28,Debit Card
4168,1868,2025-02-28,2788.49,Credit Card
4169,918,2025-11-22,1549.59,Cash
4170,2192,2025-08-28,8345.96,Credit Card
4171,1229,2025-06-08,2072.05,Credit Card
4172,2607,2025-02-06,4076.06,Debit Card
4173,693,2025-11-23,7179.29,Credit Card
4174,4911,2025-07-09,6134.29,Net Banking
4175,1105,2025-06-24,7753.55,Credit Card
4176,2616,2025-12-24,6636.53,Credit Card
4177,1980,2025-01-17,1725.03,Debit Card
4178,70,2025-07-18,461.93,Credit Card
4179,2535,2025-11-28,6976.4,UPI
4180,1939,2025-05-08,4392.29,Credit Card
4181,2608,2025-11-17,254.64,Cash
4182,3393,2025-03-02,8853.43,Debit Card
4183,2498,2025-03-20,4112.63,Net Banking
4184,1978,2025-12-01,1701.9,UPI
4185,3377,2025-01-10,5400.81,Cash
4186,593,2025-07-17,1275.48,Cash
4187,380,2025-08-26,519.93,Cash
4188,389,2025-04-27,6889.81,UPI
4189,2731,2025-04-05,9836.88,Cash
4190,4505,2025-07-26,5854.28,Cash
4191,4313,2025-02-24,9348.39,Credit Card
4192,3487,2025-07-19,4845.49,Cash
4193,4977,2025-06-10,6850.79,UPI
4194,541,2025-10-07,4733.39,UPI
4195,3809,2025-09-12,8257.83,UPI
4196,2111,2025-02-06,2590.0,Credit Card
4197,3540,2025-10-07,154.56,Credit Card
4198,511,2025-10-21,9340.81,Credit Card
4199,1881,2025-05-25,9644.96,Credit Card
4200,1172,2025-06-25,4932.65,Net Banking
4201,152,2025-03-09,4952.32,Net Banking
4202,4097,2025-10-05,1823.7,Credit Card
4203,2017,2025-05-07,1956.4,Net Banking
4204,689,2025-01-23,9174.3,Net Banking
4205,2589,2025-06-14,1419.64,Credit Card
4206,2616,2025-11-13,4750.16,UPI
4207,2342,2025-05-07,7871.58,Cash
4208,2477,2025-10-27,3984.71,Credit Card
4209,4742,2025-11-22,5787.01,Debit Card
4210,242,2025-05-13,9466.16,Debit Card
4211,3386,2025-03-01,154.64,UPI
4212,1647,2025-01-04,3959.8,Credit Card
4213,1710,2025-11-19,8722.31,Debit Card
4214,4620,2025-08-17,1004.57,Credit Card
4215,1221,2025-09-26,4093.35,Cash
4216,2080,2025-12-12,2030.64,Cash
4217,4218,2025-05-21,2212.42,UPI
4218,831,2025-02-11,6299.88,Credit Card
4219,140,2025-02-19,8470.16,Credit Card
4220,1815,2025-05-24,6698.98,Credit Card
4221,4314,2025-06-23,681.47,Cash
4222,2645,2025-11-28,2423.73,Cash
4223,2643,2025-02-09,9507.37,Debit Card
4224,1584,2025-04-28,7566.14,Cash
4225,4969,2025-06-24,4274.19,UPI
4226,2645,2025-10-16,7785.28,Cash
4227,1682,2025-01-03,1473.29,Net Banking
4228,4986,2025-10-20,2394.58,UPI
4229,1613,2025-09-05,8899.49,Net Banking
4230,3844,2025-01-23,4038.94,Debit Card
4231,966,2025-04-04,9403.35,Cash
4232,3214,2025-10-22,5623.63,Net Banking
4233,641,2025-02-28,3759.46,Credit Card
4234,605,2025-07-11,1566.27,Cash
4235,67,2025-01-03,4810.51,Cash
4236,2267,2025-04-16,9031.04,Debit Card
4237,2561,2025-07-24,3063.94,Debit Card
4238,754,2025-10-28,2022.55,Net Banking
4239,4574,2025-12-14,9669.88,UPI
4240,252,2025-09-13,549.09,UPI
4241,1884,2025-11-16,965.83,Cash
4242,1609,2025-02-19,6177.18,Cash
4243,4758,2025-04-04,1272.86,Debit Card
4244,1612,2025-01-28,9741.75,Credit Card
4245,3439,2025-10-03,505.64,Cash
4246,1343,2025-12-25,5422.23,UPI
4247,3831,2025-10-01,2455.1,UPI
4248,2412,2025-07-19,649.05,UPI
4249,1949,2025-11-24,3623.95,Net Banking
4250,3874,2025-11-20,3630.23,UPI
4251,4900,2025-08-02,4023.75,Net Banking
4252,2094,2025-02-27,9245.74,UPI
4253,1599,2025-08-02,1786.84,Net Banking
4254,263,2025-10-06,6801.96,Net Banking
4255,2302,2025-12-07,5792.67,Net Banking
4256,2091,2025-06-04,256.59,Credit Card
4257,2193,2025-12-06,2202.45,UPI
4258,2659,2025-12-18,6207.87,Cash
4259,2993,2025-01-16,7619.44,Debit Card
4260,4878,2025-04-02,115.09,Cash
4261,4544,2025-09-27,2185.42,Net Banking
4262,709,2025-11-18,1844.8,UPI
4263,2312,2025-07-06,5011.19,UPI
4264,168,2025-05-08,4726.36,Cash
4265,2478,2025-08-21,8527.13,Credit Card
4266,4878,2025-10-21,1551.53,UPI
4267,3446,2025-12-11,7865.91,Cash
4268,4583,2025-05-01,4937.9,Debit Card
4269,4391,2025-03-01,8029.23,Debit Card
4270,2945,2025-12-14,5068.52,Credit Card
4271,155,2025-11-10,1922.61,Credit Card
4272,3461,2025-01-06,6595.09,UPI
4273,715,2025-07-16,3848.51,Net Banking
4274,4485,2025-06-24,9573.26,Credit Card
4275,116,2025-10-13,2346.74,Credit Card
4276,3508,2025-01-22,6740.47,Cash
4277,660,2025-09-09,3266.42,Cash
4278,1354,2025-04-27,958.83,Debit Card
4279,3443,2025-04-25,3974.15,Net Banking
4280,1453,2025-08-26,1897.3,Debit Card
4281,2508,2025-12-12,773.09,Cash
4282,3344,2025-11-23,979.16,Debit Card
4283,616,2025-04-25,5904.19,Cash
4284,243,2025-02-16,9181.63,Debit Card
4285,1796,2025-07-06,5827.17,UPI
4286,3814,2025-01-11,6123.98,UPI
4287,1977,2025-10-12,9112.17,Cash
4288,2753,2025-06-14,9225.23,UPI
4289,2523,2025-03-20,6941.49,Cash
4290,2067,2025-08-24,4390.91,UPI
4291,3853,2025-10-25,4360.74,Credit Card
4292,3341,2025-01-05,1402.6,Cash
4293,4759,2025-12-05,3394.72,Net Banking
4294,3949,2025-03-09,6068.22,UPI
4295,441,2025-07-13,7223.43,UPI
4296,894,2025-11-22,6686.62,Cash
4297,3924,2025-01-23,8004.03,Debit Card
4298,4355,2025-01-03,8503.17,UPI
4299,3142,2025-09-17,3389.57,Cash
4300,568,2025-03-27,4649.47,Credit Card
4301,1454,2025-02-14,9624.41,Debit Card
4302,3954,2025-06-23,1687.8,Credit Card
4303,1056,2025-07-03,8775.55,Net Banking
4304,3689,2025-12-05,2444.23,Credit Card
4305,3494,2025-10-26,9512.87,UPI
4306,4278,2025-03-22,4867.38,Credit Card
4307,4437,2025-11-18,6174.25,Net Banking
4308,1092,2025-12-27,9515.78,Debit Card
4309,4936,2025-08-05,7527.72,Cash
4310,2787,2025-04-25,1532.03,Cash
4311,3062,2025-05-04,7481.21,Net Banking
4312,3063,2025-03-07,9869.43,Cash
4313,3314,2025-05-05,3630.38,Credit Card
4314,168,2025-10-25,1854.16,Debit Card
4315,618,2025-04-11,6397.36,UPI
4316,4474,2025-03-12,7046.21,Cash
4317,4337,2025-02-05,5835.73,Net Banking
4318,2865,2025-02-07,6973.04,Credit Card
4319,2392,2025-01-25,3858.89,Credit Card
4320,2965,2025-05-02,5312.43,UPI
4321,83,2025-11-13,5785.92,Cash
4322,4955,2025-09-17,6335.68,Net Banking
4323,1072,2025-04-26,3884.12,Credit Card
4324,4814,2025-07-17,8749.61,UPI
4325,1017,2025-05-20,4034.16,Cash
4326,1232,2025-10-25,8896.69,Net Banking
4327,3977,2025-06-01,1108.03,Debit Card
4328,3121,2025-03-12,7330.36,Cash
4329,4278,2025-02-27,9794.83,Debit Card
4330,1465,2025-09-03,5687.73,Cash
4331,1511,2025-07-15,9015.28,Debit Card
4332,561,2025-12-20,2554.6,UPI
4333,4925,2025-06-25,7334.07,Debit Card
4334,569,2025-03-18,9126.74,Credit Card
4335,2404,2025-12-24,9937.56,Credit Card
4336,911,2025-03-24,6872.06,Credit Card
4337,3598,2025-12-12,8840.52,Cash
4338,1146,2025-01-18,4593.89,Debit Card
4339,3666,2025-08-28,3378.16,Cash
4340,2749,2025-04-24,5212.99,Cash
4341,3506,2025-02-15,9006.19,UPI
4342,3721,2025-03-21,5126.55,UPI
4343,350,2025-06-13,6108.95,Credit Card
4344,3615,2025-06-25,2324.76,Net Banking
4345,1508,2025-05-18,9022.67,Credit Card
4346,3665,2025-06-13,7993.94,Net Banking
4347,2650,2025-12-23,2889.83,Credit Card
4348,1690,2025-08-24,1467.76,UPI
4349,4186,2025-10-14,5625.23,Credit Card
4350,2368,2025-08-28,4021.69,UPI
4351,1811,2025-10-25,757.26,Credit Card
4352,1094,2025-05-01,1138.62,Cash
4353,2395,2025-08-15,9620.35,Credit Card
4354,3965,2025-07-16,2462.65,Debit Card
4355,2655,2025-04-20,6312.73,Credit Card
4356,231,2025-02-08,4617.95,Credit Card
4357,702,2025-02-10,4624.89,UPI
4358,4293,2025-11-12,4762.97,Net Banking
4359,3628,2025-07-08,5650.18,Credit Card
4360,2371,2025-09-21,3122.22,UPI
4361,4189,2025-09-10,732.47,Net Banking
4362,3196,2025-11-11,6471.17,Debit Card
4363,4529,2025-03-11,5855.43,Net Banking
4364,3605,2025-10-17,5368.53,Credit Card
4365,80,2025-04-13,9321.23,Debit Card
4366,3553,2025-05-04,9699.37,Credit Card
4367,1283,2025-09-11,9769.94,Credit Card
4368,1557,2025-09-17,409.36,Debit Card
4369,3350,2025-05-18,8056.33,Credit Card
4370,3859,2025-04-02,8319.88,UPI
4371,2434,2025-04-12,4038.98,Net Banking
4372,1316,2025-01-25,782.53,Credit Card
4373,1240,2025-03-09,9033.18,Credit Card
4374,2557,2025-08-04,4527.33,UPI
4375,1455,2025-02-07,3673.54,UPI
4376,3214,2025-11-27,9654.79,Cash
4377,4237,2025-04-21,3474.98,Net Banking
4378,4210,2025-01-15,4942.25,Credit Card
